id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;ingresos;pct_ingreso;tasa_interes;estado_credito;antiguedad_cliente;gastos_ult_12m;limite_credito_tc;operaciones_ult_12m;personas_a_cargo;situacion_vivienda_ALQUILER;situacion_vivienda_HIPOTECA;situacion_vivienda_OTROS;situacion_vivienda_PROPIA;objetivo_credito_EDUCACIÓN;objetivo_credito_INVERSIONES;objetivo_credito_MEJORAS_HOGAR;objetivo_credito_PAGO_DEUDAS;objetivo_credito_PERSONAL;objetivo_credito_SALUD;falta_pago_N;falta_pago_Y;regla_pct_ingresos_ok;estado_civil_CASADO;estado_civil_DESCONOCIDO;estado_civil_DIVORCIADO;estado_civil_SOLTERO;estado_cliente_ACTIVO;estado_cliente_PASIVO;genero_F;genero_M;nivel_educativo_DESCONOCIDO;nivel_educativo_POSGRADO_COMPLETO;nivel_educativo_POSGRADO_INCOMPLETO;nivel_educativo_SECUNDARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_INCOMPLETO
720939933.0;22;12000;3;6.0;60000;0.2;13.99;0;33.0;4684.0;2879.0;56.0;4.0;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;True;False;True;False;False;False;False;False
827904183.0;25;12000;4;4.0;54000;0.22;17.49;1;36.0;8104.0;17606.0;83.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
820394733.0;26;8000;2;5.0;45000;0.18;18.25;0;47.0;7690.0;34516.0;87.0;0.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
716574033.0;25;3200;4;3.0;60000;0.05;5.42;0;36.0;7149.0;18000.0;86.0;3.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;True;False;False
736786908.0;23;8000;3;3.0;39000;0.21;16.49;1;41.0;6984.0;5550.0;85.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
714282333.0;23;3800;3;7.0;60000;0.06;5.42;0;36.0;7495.0;3244.0;97.0;4.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
717471933.0;25;8000;3;4.0;45000;0.18;10.38;0;27.0;8202.0;5800.0;89.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
818316108.0;26;7875;3;10.0;60000;0.13;7.66;0;38.0;8063.0;2550.0;72.0;1.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
716212383.0;26;8000;4;3.0;45000;0.18;15.33;0;30.0;4619.0;10874.0;59.0;1.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;False;True;False;False;False;True;False;False
709838508.0;23;8000;3;3.0;39000;0.21;11.36;1;31.0;7167.0;34516.0;91.0;3.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;True;False
757667133.0;24;8000;4;8.0;45000;0.18;12.73;0;47.0;4738.0;13769.0;53.0;2.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False;True
711370458.0;22;10950;3;7.0;60000;0.18;11.11;0;38.0;7685.0;15016.0;84.0;5.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
788528958.0;24;13000;2;8.0;60000;0.22;7.29;0;38.0;8356.0;9036.0;79.0;4.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
716745408.0;23;10000;4;3.0;60000;0.17;6.92;0;36.0;7803.0;12813.0;81.0;1.0;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
771752508.0;22;8800;4;5.0;60000;0.15;10.37;0;29.0;8571.0;4660.0;84.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;True;False;False;False;False
788916933.0;23;4000;2;3.0;60000;0.07;7.66;0;35.0;8095.0;34516.0;81.0;5.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
794571108.0;22;8000;3;1.0;45000;0.18;12.84;0;23.0;4691.0;17894.0;63.0;2.0;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;False;False;False;False;True;False
761818758.0;25;8000;4;1.0;45000;0.18;13.47;0;36.0;7206.0;11210.0;86.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
719813058.0;25;8000;2;4.0;39000;0.21;11.34;1;34.0;8065.0;2490.0;88.0;5.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
714422058.0;23;8000;4;5.0;45286;0.18;7.29;0;36.0;7119.0;31639.0;86.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
712191783.0;22;8000;3;2.0;45996;0.17;7.51;0;36.0;7788.0;34516.0;94.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
716319258.0;25;6500;4;9.0;60000;0.11;5.79;0;36.0;7360.0;34516.0;82.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
712351908.0;22;8000;2;3.0;46000;0.17;6.17;0;34.0;8029.0;26438.0;81.0;3.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;True;False;False
716742483.0;25;5000;2;1.0;60000;0.08;7.29;0;29.0;7525.0;7504.0;100.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
708160008.0;26;5000;4;10.0;60000;0.08;6.92;0;33.0;7412.0;34516.0;84.0;1.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
709269708.0;23;12000;3;7.0;60000;0.2;7.29;0;34.0;7281.0;34516.0;95.0;4.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
775112958.0;23;22000;3;5.0;60000;0.37;13.06;0;45.0;7781.0;11548.0;72.0;1.0;False;True;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
779098308.0;24;8000;2;5.0;40000;0.2;9.88;1;32.0;7592.0;15048.0;96.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
717257658.0;26;12500;2;10.0;60000;0.21;6.92;0;29.0;7971.0;9357.0;84.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
788812608.0;23;8000;4;0.0;46330;0.17;10.65;0;39.0;8066.0;8767.0;79.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
711002058.0;24;8000;3;5.0;46700;0.17;15.65;0;33.0;7437.0;5306.0;94.0;4.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
718100808.0;21;8000;4;4.0;41000;0.2;9.91;1;37.0;7395.0;15987.0;100.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
772430733.0;26;8000;4;0.0;47000;0.17;10.0;0;32.0;7168.0;34516.0;88.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
713460258.0;22;8000;4;0.0;47000;0.17;12.18;0;36.0;8987.0;19107.0;89.0;0.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;True;False;False;False;False
719785683.0;23;15000;4;0.0;60000;0.25;10.37;0;36.0;8332.0;21751.0;102.0;4.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;True;False;False;False
716199408.0;25;13000;3;6.0;60000;0.22;14.17;0;41.0;4907.0;3608.0;53.0;2.0;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;True;False
711830433.0;24;10000;4;7.0;60000;0.17;10.37;0;32.0;7677.0;7926.0;87.0;3.0;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
718306308.0;26;3050;3;6.0;60000;0.05;7.29;0;36.0;8147.0;27984.0;81.0;4.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
772725408.0;26;20000;4;3.0;60000;0.33;10.74;0;30.0;7667.0;24499.0;84.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False;True
711183558.0;22;7800;2;6.0;60000;0.13;7.29;0;39.0;8618.0;2221.0;98.0;0.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
790051758.0;25;8000;4;1.0;47004;0.17;12.53;0;42.0;4800.0;31782.0;53.0;2.0;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;True;False
710596983.0;24;8000;4;8.0;42000;0.19;16.29;1;37.0;7481.0;27318.0;96.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
716986458.0;23;8000;2;3.0;48000;0.17;8.49;0;36.0;7605.0;9766.0;101.0;3.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
807393558.0;22;8000;3;6.0;48000;0.17;12.99;0;46.0;4615.0;34516.0;49.0;4.0;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;True;False;False;False;False;False
717382608.0;24;15850;3;7.0;60000;0.26;11.11;0;36.0;8780.0;26692.0;86.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
825767658.0;22;11200;4;6.0;60000;0.19;5.79;0;45.0;7711.0;34516.0;80.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
717513933.0;25;8000;4;2.0;48000;0.17;10.59;0;26.0;7385.0;14938.0;90.0;3.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
717658758.0;25;5000;4;9.0;60000;0.08;7.29;0;36.0;7962.0;34516.0;99.0;4.0;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
714975633.0;22;12000;3;7.0;60000;0.2;10.0;0;36.0;7558.0;2319.0;85.0;2.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
712624383.0;25;8000;2;4.0;48000;0.17;14.35;0;41.0;7707.0;34516.0;99.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
721335558.0;23;8000;2;3.0;42000;0.19;15.58;1;36.0;7544.0;6482.0;101.0;2.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
711167808.0;25;5500;2;9.0;60000;0.09;10.74;0;30.0;4803.0;18975.0;65.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;True;True;False;False;False;False;False
713761608.0;25;8000;4;2.0;48000;0.17;13.11;0;34.0;8450.0;34516.0;90.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;True;False
713367858.0;26;8000;3;3.0;48000;0.17;9.96;0;36.0;8042.0;2479.0;85.0;3.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
710489583.0;24;8000;3;5.0;48500;0.16;15.96;0;36.0;7631.0;4941.0;91.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;True;False
720422358.0;22;6125;3;6.0;60000;0.1;6.17;0;36.0;7485.0;34516.0;90.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;False
772098858.0;26;8000;4;3.0;48701;0.16;11.48;0;33.0;7736.0;8230.0;84.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
789304983.0;25;8000;3;3.0;49244;0.16;8.0;0;34.0;8753.0;22226.0;97.0;0.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
717579258.0;24;8000;2;5.0;49992;0.16;15.95;0;36.0;4782.0;6893.0;50.0;1.0;True;False;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;True;False;True;True;False;False;False;False;False
779257233.0;21;8000;3;5.0;44000;0.18;16.29;1;29.0;7432.0;28852.0;90.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
709418508.0;24;8000;3;8.0;50000;0.16;15.96;0;35.0;7508.0;7653.0;93.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
778439883.0;24;8000;2;3.0;50000;0.16;12.42;0;31.0;7969.0;26840.0;93.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;True;False;False
716063583.0;23;8000;4;0.0;50000;0.16;14.27;0;32.0;8642.0;4549.0;85.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;True;False;False
721053633.0;22;8000;3;2.0;50000;0.16;6.62;0;31.0;8904.0;6530.0;101.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
711559008.0;23;8000;3;4.0;50000;0.16;6.62;0;28.0;9137.0;11642.0;92.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;False
709008708.0;25;8000;4;6.0;50000;0.16;7.9;0;34.0;8316.0;8390.0;92.0;3.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
716609433.0;23;8000;2;5.0;44000;0.18;13.49;1;46.0;4939.0;16828.0;63.0;2.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;True;False;True;False;False;False;True;False;False
823922208.0;25;6500;3;4.0;60000;0.11;6.17;0;45.0;7404.0;2122.0;103.0;3.0;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
720962208.0;22;2000;2;6.0;60000;0.03;12.61;0;27.0;4659.0;2476.0;48.0;2.0;False;True;False;False;True;False;False;False;False;False;False;True;True;True;False;False;False;False;True;False;True;False;False;True;False;False;False
718457058.0;26;9000;3;6.0;60000;0.15;6.91;0;35.0;7801.0;3442.0;74.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
708472008.0;23;8000;4;0.0;50000;0.16;7.49;0;36.0;7632.0;6680.0;95.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
710395233.0;24;8000;2;9.0;50000;0.16;9.99;0;36.0;8657.0;34516.0;98.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
716732958.0;24;5000;3;4.0;60000;0.08;5.79;0;32.0;7925.0;7244.0;90.0;2.0;False;False;False;True;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
714019083.0;21;8000;2;6.0;44000;0.18;15.21;1;30.0;8426.0;2019.0;102.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
721225083.0;24;12000;4;8.0;60000;0.2;9.62;0;36.0;7680.0;8758.0;89.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;True;False;False;False;False;False
819109308.0;21;8000;3;5.0;60000;0.13;12.23;0;56.0;8080.0;6103.0;92.0;0.0;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;True;False;False;False;False;True;False
716762733.0;21;7800;2;5.0;60000;0.13;9.99;0;40.0;8300.0;3449.0;94.0;2.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;True;False;False;False;False
710260983.0;22;2000;3;6.0;60000;0.03;6.54;0;36.0;8296.0;2984.0;91.0;4.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
719677758.0;25;8000;3;4.0;50000;0.16;13.85;0;36.0;8814.0;10830.0;88.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
794191008.0;24;9700;3;2.0;60000;0.16;8.88;0;40.0;7552.0;34516.0;87.0;2.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
751974258.0;22;8000;4;2.0;50000;0.16;12.18;0;44.0;7345.0;11954.0;93.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;True;False;False;True;True;False;False;False;False;False
805516608.0;23;2000;2;6.0;60000;0.03;10.36;0;45.0;7755.0;34516.0;84.0;1.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
780114558.0;24;8000;4;0.0;50000;0.16;7.74;0;35.0;12535.0;3968.0;118.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
713090658.0;23;7000;3;6.0;60000;0.12;6.54;0;44.0;8061.0;2599.0;98.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
793608258.0;22;8000;2;2.0;50000;0.16;13.16;0;48.0;4909.0;13432.0;50.0;3.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;True;False
718889508.0;25;8000;4;1.0;44000;0.18;12.92;1;37.0;8256.0;10074.0;99.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False;True
824799108.0;21;6000;4;5.0;60000;0.1;6.91;0;42.0;7498.0;10901.0;90.0;3.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
788618208.0;23;20000;3;4.0;60000;0.33;6.54;0;30.0;8198.0;8325.0;90.0;5.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
713133258.0;25;8000;2;7.0;60000;0.13;5.79;0;36.0;8872.0;34516.0;86.0;3.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
720425508.0;23;8000;4;5.0;50004;0.16;12.73;0;36.0;8689.0;7196.0;93.0;5.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
712948383.0;26;8000;3;5.0;50049;0.16;12.99;0;36.0;7396.0;34516.0;100.0;4.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
771411408.0;21;8000;2;4.0;50400;0.16;15.62;0;38.0;4929.0;2673.0;54.0;1.0;True;False;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;True;False;True;False;False;True;False;False;False
712839633.0;26;7000;3;4.0;60000;0.12;9.62;0;22.0;8871.0;34516.0;97.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
820330008.0;23;13000;2;4.0;60000;0.22;6.91;0;42.0;8231.0;32926.0;98.0;5.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
779187783.0;25;10000;4;3.0;60000;0.17;10.36;0;38.0;8436.0;24533.0;77.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
720809358.0;25;8000;2;6.0;51996;0.15;10.37;0;32.0;7776.0;4874.0;98.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;True
714054408.0;24;8000;4;3.0;52000;0.15;10.99;0;42.0;8272.0;12889.0;79.0;3.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;True
789827208.0;24;8000;4;2.0;52000;0.15;7.51;0;31.0;7768.0;7531.0;92.0;5.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
718308558.0;26;8000;4;3.0;52000;0.15;10.25;0;37.0;7688.0;1838.0;93.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
801064833.0;23;8000;2;5.0;52000;0.15;13.22;0;36.0;7930.0;30117.0;91.0;3.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
719838558.0;26;8000;2;3.0;46000;0.17;14.42;1;35.0;7432.0;5131.0;92.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
720006333.0;22;8700;4;3.0;60000;0.14;15.58;0;40.0;4520.0;4479.0;63.0;2.0;False;False;False;True;False;False;False;False;True;False;False;True;True;False;False;True;False;False;True;False;True;False;False;False;False;False;True
714510483.0;24;8000;3;1.0;52000;0.15;11.78;0;36.0;7640.0;34516.0;87.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
718246458.0;23;8000;3;2.0;46000;0.17;11.86;1;45.0;8241.0;24262.0;105.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
710822808.0;25;10000;4;3.0;60000;0.17;11.49;0;33.0;7854.0;34516.0;89.0;0.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
709722858.0;24;20000;2;3.0;60000;0.33;7.88;0;37.0;8503.0;20708.0;88.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
714999483.0;25;16000;4;9.0;60000;0.27;7.88;0;36.0;9389.0;34516.0;106.0;4.0;False;False;False;True;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;True
791730183.0;24;8000;2;2.0;46500;0.17;15.23;1;32.0;5070.0;7385.0;50.0;2.0;True;False;False;False;False;False;True;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;False;False;False;False;True
712582983.0;24;8000;3;1.0;52800;0.15;12.87;0;36.0;4729.0;14057.0;54.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False
712918083.0;25;8000;3;9.0;53000;0.15;12.23;0;33.0;7527.0;2211.0;88.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
713003358.0;23;8000;4;6.0;53000;0.15;14.26;0;30.0;4983.0;29338.0;40.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;True;False
715459158.0;23;12000;2;7.0;60000;0.2;7.88;0;26.0;7821.0;16950.0;97.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;True;False;False
812443458.0;26;8000;4;11.0;53688;0.15;5.42;0;52.0;7794.0;25808.0;94.0;4.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
712984983.0;23;8000;4;7.0;54000;0.15;10.99;0;30.0;7739.0;2248.0;101.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
708826158.0;23;8000;2;3.0;48000;0.17;15.58;1;27.0;8608.0;3670.0;100.0;4.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
788725608.0;24;8000;3;7.0;54000;0.15;7.88;0;17.0;8387.0;8861.0;102.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
717559533.0;22;17500;4;6.0;60000;0.29;7.88;0;42.0;8212.0;34516.0;100.0;3.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
720443358.0;24;8000;4;3.0;54000;0.15;8.07;0;36.0;6950.0;8014.0;84.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
806694333.0;23;10000;3;5.0;54000;0.19;16.45;1;39.0;8268.0;2771.0;73.0;4.0;False;True;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
770705208.0;22;8000;2;6.0;54600;0.15;7.51;0;30.0;7890.0;15365.0;91.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
718259433.0;26;8000;4;4.0;54600;0.15;13.8;0;40.0;5460.0;8383.0;63.0;3.0;True;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;True;False;False
720655833.0;22;8000;2;0.0;48996;0.16;14.96;1;30.0;4955.0;2913.0;56.0;4.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;True;False;False
711742758.0;23;15000;3;5.0;60000;0.25;15.21;0;32.0;5242.0;11508.0;74.0;5.0;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;False;True
797898858.0;23;7500;2;2.0;54000;0.14;15.58;1;34.0;7288.0;4748.0;88.0;2.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
779548008.0;23;8000;2;2.0;55000;0.15;10.65;0;35.0;7745.0;34516.0;83.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
718388733.0;23;7750;4;5.0;54000;0.14;10.38;1;32.0;8677.0;2609.0;96.0;1.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True
